customer_id,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
f7672e95065b3682,2023-09-12,476.0,Barranquilla,Natural,,1,6.0,90600.0,15100.0,130.0,1.0,,5.5,0
e46efc6b384c1441,2022-09-10,843.0,Barranquilla,Natural,Web,0,2.0,27400.0,13700.0,37.0,1.0,0.9862,7.9,0
2d134767457029af,2023-05-23,588.0,Cali,Empresa,Web,0,12.0,309600.0,25800.0,95.0,2.0,0.7295,10.0,1
b900612c06ec6178,2023-09-19,469.0,Medellín,Natural,App,0,6.0,89400.0,14900.0,74.0,2.0,,4.8,0
9df05788fb0baaed,2023-07-31,519.0,Medellín,,App,1,15.0,190500.0,12700.0,31.0,,0.8283,6.5,0
bec9094accb69be8,2019-04-10,2092.0,Medellín,Natural,Web,1,7.0,65800.0,9400.0,19.0,3.0,0.8572,3.7,1
cc91eb0e36bbc0e3,2020-09-08,1575.0,Bogotá,Empresa,Web,1,8.0,420000.0,52500.0,11.0,1.0,0.8799,4.3,0
44a79ceeeb110195,2021-02-08,1422.0,Bogotá,Ecommerce,Punto físico,0,16.0,321600.0,20100.0,15.0,0.0,0.858,,0
548c1893bb38f69c,2022-07-17,898.0,Bogotá,Natural,Punto físico,0,3.0,32100.0,10700.0,58.0,1.0,0.8402,10.0,0
43b958909bc43e79,30 May 2023,581.0,Barranquilla,Natural,App,0,4.0,47600.0,11900.0,78.0,,0.9189,7.4,0
a42aa29f92415225,2023-06-11,569.0,Barranquilla,Natural,App,1,3.0,,13300.0,36.0,1.0,0.9863,2.3,0
cbeae5b3adec7411,2021-05-15,1326.0,Cali,Empresa,Web,0,,252000.0,28000.0,10.0,1.0,0.8688,9.4,0
878f25a3e0ecf9b9,2019-03-14,2119.0,,Empresa,Punto físico,0,7.0,215600.0,30800.0,5.0,1.0,1.0,6.8,0
4ad9b6dca90d3cee,2023-02-23,677.0,Cartagena,Empresa,App,1,9.0,390600.0,43400.0,32.0,1.0,0.8744,5.8,0
3d32139df6a1ac84,2019-03-20,2113.0,Barranquilla,Ecommerce,Punto físico,0,15.0,400500.0,26700.0,23.0,1.0,0.8576,9.1,0
b39ff9a437122324,2019-09-16,1933.0,Manizales,Ecommerce,App,0,12.0,278400.0,23200.0,,1.0,,7.8,0
01f98b2f25671b26,2022-09-05,848.0,Cali,Natural,Punto físico,1,8.0,30860000.0,10900.0,72.0,1.0,1.0,10.0,0
649e82e14a876f02,2022-05-19,957.0,Bogotá,Natural,Punto físico,0,5.0,22320000.0,7400.0,93.0,0.0,0.8973,3.4,0
f03d97ae681432eb,2019-05-14,2058.0,Bogotá,Natural,Web,1,4.0,55200.0,13800.0,29.0,1.0,0.7803,7.2,0
9590d94f5ea2487c,2019-09-26,1923.0,Bucaramanga,Empresa,App,1,9.0,374400.0,41600.0,15.0,0.0,0.7774,6.7,0
e66ab02b9d74cef8,2019-11-21,1867.0,Barranquilla,Empresa,Web,1,18.0,1009800.0,56100.0,63.0,2.0,1.0,8.4,0
8e6eac1d0549bbdf,2022-01-11,,Barranquilla,Natural,Web,0,10.0,141000.0,14100.0,86.0,0.0,0.9571,7.5,0
c8bc561414d071a0,2020-01-19,1808.0,Bogotá,Ecommerce,Web,1,23.0,,20200.0,48.0,0.0,0.8669,8.6,0
d5536c93ebd540d2,2021-06-02,1308.0,Medellín,Natural,Punto físico,0,3.0,17400.0,5800.0,24.0,3.0,0.7136,6.7,0
3aa29173d028167f,2023-02-23,677.0,Manizales,,Punto físico,1,,13000.0,6500.0,,1.0,0.7741,4.3,1
7aa8d91901da1e2f,2023-12-13,384.0,Medellín,Ecommerce,App,0,,,13700.0,69.0,3.0,0.9295,8.2,1
736130856eb73f45,2019-05-12,,Medellín,Ecommerce,Punto físico,0,16.0,48635000.0,21100.0,32.0,3.0,0.9992,8.5,1
640140689956335a,2019-04-19,2083.0,Cali,Natural,Punto físico,0,2.0,19600.0,9800.0,9.0,2.0,0.7702,8.7,1
19bde62c08ea6d71,17/12/2020,1475.0,,Natural,Punto físico,0,1.0,9300.0,9300.0,177.0,1.0,,6.6,0
6b7f38dba940fef0,2020-08-07,,,Empresa,Punto físico,1,12.0,721200.0,60100.0,29.0,3.0,0.8951,4.6,0
3148e6bb3c8df2bd,2021-08-16,1233.0,Medellín,Empresa,Web,0,17.0,1269900.0,,22.0,2.0,0.8271,7.6,0
1da31ab920c73fed,2023-08-19,500.0,Barranquilla,Natural,Web,0,4.0,47200.0,,76.0,0.0,1.0,6.2,0
3ccc814010c3627c,2019-07-25,1986.0,Bogotá,Natural,Web,0,5.0,42500.0,8500.0,24.0,2.0,0.8963,5.9,1
2b18865c941f0bb2,2019-12-22,,,Natural,App,0,4.0,,,77.0,0.0,0.8876,5.1,0
1cdb5e97a6ef3a8a,2020-12-10,1482.0,Bogotá,Empresa,Web,1,17.0,785400.0,46200.0,30.0,1.0,0.9563,8.7,0
1ecab9e4c62b9b8f,2022-11-19,773.0,Medellín,Natural,Punto físico,0,3.0,34500.0,,65.0,,0.9326,5.6,1
dfa3a4f98aea13bd,20210222,1408.0,,Ecommerce,App,1,21.0,373800.0,17800.0,12.0,1.0,1.0,5.2,0
ebd7d387fd1b3a46,2020-09-23,1560.0,Pereira,Natural,Web,0,3.0,32400.0,10800.0,19.0,1.0,0.953,3.1,1
c5eb4fffc65e0efa,2019-11-10,1878.0,Cartagena,Ecommerce,API,0,20.0,380000.0,19000.0,67.0,1.0,0.8429,,0
5f4f080bb948aa88,10/04/2021,1361.0,Medellín,Empresa,Punto físico,0,7.0,290500.0,41500.0,39.0,0.0,0.9752,4.6,0
5fb83ea66652cd5d,2020-11-03,1519.0,Cúcuta,Natural,API,0,7.0,43400.0,6200.0,2.0,2.0,0.7065,7.9,1
c4ff7e5cede9f3a6,2019-04-09,2093.0,Medellín,Ecommerce,API,0,12.0,145200.0,12100.0,18.0,0.0,0.8271,,0
6301c663e21c2f3c,4 Aug 2023,515.0,Medellín,Ecommerce,API,0,18.0,322200.0,17900.0,59.0,0.0,0.8187,6.0,0
047a2cb79cdf9b8b,2021-11-05,1152.0,Cali,Natural,API,1,1.0,11500.0,,215.0,1.0,0.7408,4.2,1
964c3f0e83043ec1,2020-03-09,1758.0,Medellín,Natural,Punto físico,1,7.0,56000.0,8000.0,81.0,1.0,1.0,7.9,0
f2b116097b82ca4d,2022-03-11,1026.0,Cali,Natural,Web,0,0.0,0.0,11000.0,136.0,0.0,0.9495,9.1,0
d8b51901703f2274,2020-11-29,1493.0,Bucaramanga,Natural,App,0,4.0,42000.0,10500.0,,1.0,0.9643,9.3,0
94a3adfe2a5e5681,2023-01-29,702.0,Barranquilla,Natural,Punto físico,0,4.0,69600.0,17400.0,27.0,4.0,0.8696,10.0,0
95300ea44a43f0eb,11-10-2021,1147.0,Cali,Empresa,,0,16.0,356800.0,22300.0,29.0,1.0,0.8091,5.7,0
4bce6024b5ae1392,2022-06-05,940.0,Cúcuta,Empresa,App,0,,456500.0,41500.0,22.0,1.0,0.9666,4.8,0
84828fad5ba98bec,2019-02-19,2142.0,Medellín,Empresa,App,1,10.0,703000.0,70300.0,28.0,0.0,,5.7,0
e46a19e7626657c0,2019-11-14,1874.0,Bogotá,Natural,App,0,4.0,48400.0,,83.0,1.0,0.7856,6.2,0
f87cc878dbc44aff,2023-02-14,686.0,Medellín,Empresa,Web,0,15.0,621000.0,,95.0,0.0,0.7545,8.0,0
9a15c54e10a8da63,2020-11-28,1494.0,Bogotá,Natural,Punto físico,1,4.0,76800.0,19200.0,56.0,2.0,0.8879,,0
49fc758e978f2b46,2023-08-29,490.0,Cali,Natural,App,0,5.0,,11400.0,,3.0,0.8661,,1
92793b8cccfa42dd,2022-05-23,953.0,Bogotá,Natural,Punto físico,0,9.0,70200.0,7800.0,19.0,1.0,0.8401,9.7,0
eba7e0702ea1173f,20220304,1033.0,Medellín,Ecommerce,App,0,21.0,144900.0,6900.0,20.0,3.0,0.8263,5.9,0
ff1991523eff6676,2020-12-22,1470.0,,Empresa,App,1,15.0,886500.0,59100.0,58.0,0.0,,7.1,0
f03bea60abf47764,2023-06-15,565.0,Barranquilla,Ecommerce,Web,0,26.0,,14700.0,14.0,0.0,1.0,5.1,0
7a4bc257459a5ddd,2020-04-12,1724.0,Bogotá,Natural,Web,1,4.0,49200.0,12300.0,39.0,1.0,0.8133,7.8,0
518dc5dd8344593b,2021-07-24,1256.0,Cúcuta,Empresa,Punto físico,0,8.0,421600.0,52700.0,42.0,0.0,0.8313,,0
029b9e0770b6bbdb,2023-08-15,504.0,Cúcuta,Empresa,App,0,11.0,542300.0,49300.0,68.0,0.0,0.8154,5.3,0
94ec56b135b3a04b,2019-10-30,1889.0,Bogotá,Natural,Punto físico,0,4.0,63600.0,15900.0,,2.0,0.7822,4.4,1
e745457ae884b374,2020-10-01,1552.0,Cali,Empresa,Web,0,,416000.0,26000.0,53.0,1.0,0.8552,4.3,1
e8b49c3acc5eafeb,2021-06-10,1300.0,Barranquilla,Natural,Web,0,1.0,12200.0,12200.0,1.0,0.0,0.8267,5.3,1
81fb2316f6e67857,2022-10-24,799.0,Bogotá,,Web,0,,12500.0,12500.0,133.0,1.0,0.9573,5.5,0
0b4fb2cb7780b3b7,2023-11-22,405.0,Medellín,Empresa,App,0,12.0,598800.0,49900.0,31.0,0.0,0.8614,2.6,0
f56e562b5dfb019c,2021-11-29,,Barranquilla,Empresa,App,0,14.0,488600.0,,15.0,0.0,0.8919,6.7,0
ff4d3ce6bfbc327b,2022-10-17,806.0,Medellín,Natural,App,0,5.0,,15800.0,3.0,0.0,0.7625,4.4,0
b463b83c0488d948,2023-10-23,,,Empresa,Punto físico,0,9.0,457200.0,50800.0,3.0,,0.9206,1.0,1
2377b2893f213751,2020-12-19,1473.0,Cúcuta,Natural,Punto físico,1,3.0,41400.0,13800.0,79.0,,0.8001,4.7,0
8ae9ab79b5fa2417,2021-02-04,1426.0,Bogotá,Natural,App,1,5.0,78000.0,15600.0,27.0,0.0,0.9307,9.3,0
6963b7141c6f28e0,2022-12-22,740.0,Cali,Empresa,Web,0,,408800.0,51100.0,45.0,0.0,0.9423,,0
3842629c08392364,2019-12-20,1838.0,Medellín,Natural,Punto físico,1,,42600.0,7100.0,20.0,1.0,0.929,,0
492ea65cc6dfa669,2023-04-12,629.0,Medellín,,Punto físico,0,8.0,96000.0,12000.0,12.0,2.0,0.9388,7.2,0
b6d3684d68461727,99/99/9999,757.0,Medellín,Natural,Punto físico,0,2.0,21200.0,10600.0,64.0,2.0,0.7543,5.1,1
3834ec136202e013,2021-12-03,1124.0,Cartagena,Natural,API,0,4.0,,13600.0,18.0,1.0,0.797,2.8,0
0e61daa5533cdd46,2022-03-11,1026.0,Bogotá,Natural,Punto físico,0,4.0,61200.0,15300.0,72.0,2.0,0.8932,5.8,0
bf06705a3e84488c,2021-09-09,1209.0,Bogotá,,Web,0,14.0,569800.0,40700.0,79.0,0.0,0.7764,7.0,0
2feed3d19d5ae45b,2023-10-25,433.0,Bogotá,Natural,,1,3.0,46500.0,15500.0,,0.0,1.0,7.5,0
2c5e6780ab607ff9,2019-09-24,1925.0,Pereira,Natural,Punto físico,0,2.0,35200.0,17600.0,39.0,1.0,0.9265,5.2,1
3bb9a049acf2bb74,2022-12-03,759.0,Pereira,Natural,App,0,5.0,76500.0,15300.0,53.0,0.0,0.7609,10.0,0
20dc0c2314fd80c7,2022-09-08,845.0,Cali,Natural,,1,3.0,38400.0,12800.0,18.0,0.0,0.8162,7.1,0
540ea0b576f30f9b,2022-06-24,921.0,Bogotá,Empresa,,0,10.0,231000.0,23100.0,67.0,0.0,0.9394,,0
8592b0a19b090cef,2021-08-06,1243.0,Bogotá,Natural,App,1,4.0,,12300.0,16.0,0.0,,7.2,0
ea1915951be32cfc,2022-11-07,785.0,,Natural,Web,0,5.0,50500.0,10100.0,77.0,1.0,0.8584,,0
874ce2f10e3f34b9,2022-06-07,938.0,,Natural,Punto físico,1,2.0,,11500.0,31.0,2.0,1.0,6.8,0
ba208c1d23ea525a,2021-08-15,1234.0,,Natural,,0,3.0,42600.0,14200.0,1.0,2.0,1.0,5.2,0
6ac923f82020d525,2019-05-05,2067.0,Medellín,Empresa,Web,0,10.0,582000.0,58200.0,53.0,1.0,0.9798,5.0,0
97d45bf162d7f24d,2019-12-12,1846.0,Bogotá,Empresa,App,1,10.0,414000.0,41400.0,42.0,1.0,,5.9,0
52eb46c776239e89,2019-12-13,1845.0,Bogotá,Natural,Web,0,2.0,25400.0,12700.0,12.0,0.0,0.8721,9.0,0
87def320cc7348e8,2019-03-24,2109.0,Bogotá,Ecommerce,API,0,21.0,434700.0,20700.0,34.0,0.0,0.7727,3.0,1
dccdd9635b3de287,2021-04-12,,Bogotá,Natural,App,0,,18400.0,9200.0,209.0,2.0,,7.5,1
9fe69c9d2f7fb664,2022-10-17,,Bogotá,Ecommerce,Punto físico,0,18.0,415800.0,23100.0,106.0,3.0,0.8974,1.0,1
a8c1e15a54b2d186,2023-03-22,650.0,Medellín,Natural,,0,2.0,30400.0,15200.0,216.0,0.0,0.8495,5.5,1
0013f490a1003824,2019-08-06,1974.0,Cali,Natural,App,1,1.0,17100.0,17100.0,80.0,2.0,0.9143,6.6,1
b9de652edeeba4de,20210606,1304.0,Bogotá,Natural,,1,3.0,37200.0,12400.0,57.0,1.0,0.8189,8.5,0
50dade93647941f0,2020-10-27,1526.0,Bucaramanga,Natural,App,0,5.0,41500.0,8300.0,53.0,1.0,,7.7,1
c86f1940d2056f64,2020-11-21,1501.0,Cali,Natural,,0,2.0,37486000.0,13800.0,,0.0,0.9341,,0
ec62c956b4e69f53,2019-01-07,2185.0,Barranquilla,Ecommerce,,1,10.0,224000.0,22400.0,22.0,3.0,0.8885,4.3,1
b87cd45cfbc70192,2019-02-05,2156.0,Pasto,Empresa,App,0,15.0,837000.0,55800.0,101.0,1.0,,8.5,0
6ff0cb69141caa90,2019-06-12,,Medellín,Natural,Web,0,3.0,34500.0,11500.0,22.0,2.0,1.0,5.1,0
30c13c4b937cedf7,20190105,2187.0,,Ecommerce,Web,0,17.0,277100.0,16300.0,64.0,1.0,0.8745,4.8,0
2dab531fe133f3a1,2020-05-12,1694.0,Cali,,API,0,8.0,83200.0,10400.0,37.0,2.0,0.8986,6.1,1
e5003bb7591bf2dc,2020-06-12,1663.0,Bogotá,Natural,App,1,7.0,29620000.0,14200.0,87.0,0.0,0.8093,8.1,0
3f95056076f0c033,01/12/2023,396.0,Cúcuta,Empresa,Web,0,12.0,720000.0,,47.0,0.0,0.9297,5.3,1
9852ed9c6823c602,2022-04-29,,Bogotá,Ecommerce,App,0,,299000.0,23000.0,,3.0,,9.2,0
0c68cc821613a650,2019-12-10,1848.0,Cali,Empresa,Punto físico,0,8.0,472000.0,59000.0,21.0,2.0,0.9091,5.1,0
e807bfc5cf208a9b,2021-05-22,1319.0,Manizales,Natural,Web,1,0.0,0.0,14600.0,17.0,1.0,0.8058,7.6,0
3866f38b601d3688,2022-09-10,843.0,Cali,Natural,App,0,9.0,77400.0,8600.0,14.0,0.0,0.9467,7.9,0
d5ce9b26f1e7ea22,2022-02-25,1040.0,Cali,Natural,,1,5.0,75000.0,15000.0,38.0,0.0,0.9162,5.7,0
168d45afaf155aaf,2019-11-08,1880.0,Medellín,Empresa,,0,17.0,307700.0,18100.0,64.0,1.0,0.8759,10.0,0
0c08d54e027c98fa,99/99/9999,1227.0,Cali,Ecommerce,Web,1,20.0,408000.0,20400.0,31.0,1.0,0.7692,10.0,0
f791868ce4391f5c,11 Feb 2023,689.0,Medellín,Empresa,,0,11.0,766700.0,69700.0,14.0,2.0,,5.4,1
4152dcd4ab193beb,2022-01-30,1066.0,Medellín,,Web,1,13.0,553800.0,42600.0,48.0,1.0,1.0,5.5,0
feaf2b005b7c5ae2,6 Dec 2021,,Medellín,Empresa,Web,1,14.0,754600.0,53900.0,78.0,4.0,0.8393,3.8,1
2395fcad9eb5d2f9,2022-04-21,985.0,Bogotá,Empresa,App,1,6.0,209400.0,34900.0,,0.0,0.7897,4.2,0
eecf8c67504a82c2,2020-11-07,1515.0,Bogotá,Natural,Punto físico,0,5.0,29500.0,5900.0,4.0,,0.8172,5.2,0
5eb40bf9bbc1fa9c,2022-04-24,982.0,Cali,Empresa,App,1,14.0,852600.0,60900.0,48.0,1.0,0.818,6.2,0
f0ecf29e590cc6da,2023-10-31,427.0,Medellín,Ecommerce,,1,18.0,,20500.0,52.0,1.0,0.9928,0.0,0
12c42b136c08aec8,2019-04-25,2077.0,Bogotá,Empresa,App,0,15.0,681000.0,45400.0,13.0,1.0,0.9618,3.5,0
5cae4ff325396e01,12 Apr 2020,,Cali,,API,0,23.0,,20700.0,76.0,3.0,0.8743,,1
4742c5a047aaf520,2020-07-15,1630.0,Bogotá,Empresa,Web,0,,1135800.0,63100.0,62.0,0.0,0.6912,10.0,0
c9d6c6ec7d26117f,2022-11-09,783.0,Bogotá,,Web,0,9.0,239400.0,26600.0,55.0,0.0,,7.8,0
2f7019d1471ba1c2,2021-01-19,1442.0,Medellín,Ecommerce,API,1,22.0,211200.0,9600.0,72.0,0.0,0.811,3.0,0
48c8ab5412043773,2022-07-21,894.0,Cali,Empresa,Punto físico,0,15.0,829500.0,55300.0,130.0,1.0,0.7849,5.9,1
ea545b664f343f6c,2021-10-26,1162.0,Cúcuta,,Punto físico,1,3.0,31800.0,10600.0,19.0,1.0,0.7532,,0
a262f9d1b0c718e9,2022-08-28,856.0,Cali,Ecommerce,App,1,21.0,525000.0,25000.0,118.0,,0.9816,5.0,0
780989dfd06b4525,01-05-2019,2187.0,Bogotá,Empresa,API,0,14.0,337400.0,24100.0,14.0,2.0,0.8868,5.3,1
5a57cb14b28cecc7,2021-01-12,1449.0,Cúcuta,,App,0,0.0,0.0,11400.0,56.0,3.0,0.8954,8.3,0
4e1fa946f4f92f1e,2021-05-22,1319.0,Bogotá,Natural,Web,0,1.0,11600.0,11600.0,19.0,1.0,0.9263,,0
a83231e76eaec7eb,2019-06-14,2027.0,Manizales,Ecommerce,Web,0,16.0,232000.0,14500.0,4.0,3.0,0.8695,4.3,1
033967d411461ee2,2022-04-29,977.0,Barranquilla,Natural,Web,0,2.0,28800.0,14400.0,16.0,0.0,0.9339,,0
1fdfc151d79b6503,2020-12-03,1489.0,Bogotá,Natural,Punto físico,0,2.0,19800.0,9900.0,43.0,1.0,0.7121,7.8,1
261c8916a4ef0dd8,2019-02-08,2153.0,,Natural,Punto físico,0,1.0,14700.0,14700.0,12.0,1.0,0.8452,8.8,1
397abb55625aaf4b,2021-09-10,1208.0,Bucaramanga,Natural,API,0,3.0,38100.0,12700.0,55.0,4.0,,7.2,1
3de79c82ee26ca32,2022-02-09,1056.0,Cali,Natural,Punto físico,1,5.0,79500.0,15900.0,5.0,0.0,0.997,7.6,0
102e1dcc482b7915,2021-04-01,,Cali,Empresa,Web,0,10.0,109000.0,,74.0,1.0,0.7533,10.0,0
17f331879be53014,2023-03-03,669.0,Cali,Ecommerce,Punto físico,0,22.0,605000.0,27500.0,1.0,,,4.5,0
a049b720d50ca17b,2021-01-13,1448.0,Medellín,Natural,Web,1,5.0,89500.0,17900.0,108.0,,1.0,10.0,0
1cbab712008208dd,2022-09-13,840.0,Medellín,Ecommerce,Web,0,16.0,483200.0,30200.0,1.0,1.0,0.9131,9.6,0
9e25a2d9408b6972,31/10/2023,427.0,Bogotá,Natural,Punto físico,0,2.0,25600.0,12800.0,42.0,1.0,0.8019,7.0,0
fa2b2c3ccf66486f,2019-09-14,1935.0,,Empresa,Web,1,7.0,296100.0,42300.0,14.0,0.0,0.9996,8.0,0
3db8d510c266da74,2019-09-12,1937.0,Cali,,API,0,26.0,455000.0,17500.0,25.0,3.0,0.9311,5.4,0
ba871510b9b3ccb5,2019-12-08,1850.0,Bogotá,Empresa,Punto físico,1,17.0,715700.0,42100.0,,1.0,0.8891,7.9,0
64f0544ab33d2993,2020-03-03,1764.0,Bogotá,Ecommerce,Web,0,24.0,444000.0,18500.0,6.0,0.0,0.8006,7.6,0
caf9907f78167506,2020-08-07,,Bucaramanga,Empresa,App,0,10.0,433000.0,43300.0,8.0,0.0,,10.0,0
337a324c02adb25a,2020-05-31,1675.0,Medellín,Natural,App,1,3.0,19200.0,6400.0,18.0,3.0,0.8162,8.9,0
706cbc66faee2897,2019-06-03,2038.0,Barranquilla,Natural,App,0,6.0,82800.0,13800.0,59.0,4.0,0.9068,6.9,1
beb207b1f5baca66,2021-03-06,1396.0,Cartagena,Natural,App,1,3.0,9000.0,,26.0,1.0,1.0,8.2,0
38ac907a10cd8bde,2022-05-23,953.0,Cali,Ecommerce,Punto físico,0,14.0,222600.0,15900.0,,1.0,0.822,8.9,0
c9be3c479db1ded2,2019-11-10,1878.0,Cartagena,Natural,,0,,38400.0,9600.0,39.0,0.0,0.8935,4.2,0
43a86ec845f13369,2020-01-01,1826.0,Bucaramanga,Natural,Web,0,7.0,113400.0,16200.0,5.0,0.0,0.8653,9.3,0
d86ba6239ffff9c0,2021-09-10,1208.0,Manizales,Natural,API,0,4.0,61200.0,15300.0,66.0,0.0,0.9874,8.6,0
3f1feb0f5ec4d962,2020-08-01,1613.0,Pereira,Ecommerce,App,1,,271600.0,19400.0,45.0,0.0,0.7835,5.2,0
8795d34312d3bade,2020-11-17,1505.0,Bogotá,Empresa,Web,0,4.0,171600.0,42900.0,61.0,1.0,0.7705,8.2,1
2450d8ec97bc0f54,2021-10-01,1187.0,Pereira,Natural,App,1,1.0,12800.0,12800.0,67.0,2.0,0.8485,8.3,0
7058efb15a6c00a7,2023-11-04,423.0,Bogotá,Ecommerce,,0,14.0,296800.0,21200.0,57.0,2.0,0.8461,7.0,0
ee159000180abaef,2019-07-10,,Medellín,Natural,Web,0,3.0,21000.0,7000.0,76.0,0.0,1.0,7.2,0
4b09f58e7a2d6757,2022-04-21,985.0,Cartagena,Natural,Web,0,,31200.0,10400.0,17.0,,0.8422,4.6,0
912fc91bb1f35e03,2019-04-22,2080.0,Bogotá,Empresa,Punto físico,1,10.0,485000.0,48500.0,1.0,2.0,0.9401,6.8,0
6037bb07145df051,2022-03-07,1030.0,Cartagena,Natural,App,1,2.0,32000.0,16000.0,17.0,1.0,0.8699,8.4,1
21ad8967bf7cac51,2021-10-29,1159.0,Medellín,Empresa,Web,0,13.0,529100.0,40700.0,43.0,1.0,0.8149,8.2,0
b42bffae4f719e2d,2019-06-23,2018.0,Pereira,Natural,API,1,4.0,62400.0,15600.0,72.0,1.0,0.8865,5.0,0
c775ba14b0f8d0f1,2020-02-16,1780.0,Cartagena,Natural,App,1,1.0,12400.0,,,3.0,0.8704,4.9,1
3f5355958dcfd97e,2022-04-22,984.0,Medellín,Natural,Web,0,2.0,13400.0,6700.0,34.0,0.0,0.949,5.0,0
8a24734c8110487a,2022-07-16,899.0,Cali,Empresa,Punto físico,0,11.0,353100.0,32100.0,8.0,0.0,0.8464,6.8,0
46fd68b1838f9a38,2019-09-03,1946.0,Cali,Empresa,API,0,9.0,272700.0,30300.0,35.0,,0.8547,5.4,0
9327a22f037780ef,2022-10-03,820.0,Cúcuta,Natural,App,0,7.0,102900.0,14700.0,20.0,0.0,0.8139,7.1,0
73cb148cea83b8e6,2019-04-16,,,Natural,API,0,8.0,69600.0,8700.0,18.0,2.0,0.8999,6.3,0
4c45fb5683a00abd,2019-11-04,,Manizales,Empresa,,0,10.0,609000.0,60900.0,57.0,1.0,0.9053,10.0,0
dda03a241a728a04,2020-10-14,1539.0,Medellín,Empresa,App,0,12.0,517200.0,43100.0,12.0,0.0,0.9866,5.1,0
df87a3c80f4fe2b3,2021-03-23,1379.0,Cartagena,Ecommerce,Web,0,20.0,456000.0,22800.0,1.0,3.0,0.8123,10.0,0
4ccfa4952f1a339c,2019-12-29,1829.0,Cali,Empresa,API,0,,382200.0,29400.0,7.0,4.0,0.9178,7.3,1
872b8234d95e28f6,2021-12-20,1107.0,Bogotá,Empresa,App,0,9.0,557100.0,61900.0,30.0,0.0,0.8816,6.2,0
c6f402543ee2228c,2020-05-22,1684.0,Cali,Natural,Punto físico,0,4.0,43200.0,10800.0,4.0,,0.9264,6.6,0
c51a1ccda7d22044,2020-06-03,1672.0,Medellín,Ecommerce,,1,28.0,352800.0,12600.0,43.0,0.0,0.9781,6.7,0
4e3320e913de0218,2023-08-23,496.0,,Natural,,0,4.0,63600.0,15900.0,59.0,3.0,,3.7,1
b3083ef0cb487d82,2020-04-05,1731.0,Bogotá,Ecommerce,Punto físico,0,15.0,493500.0,32900.0,89.0,2.0,0.8706,8.2,1
a0226219924acb86,2021-03-20,1382.0,Cúcuta,Empresa,Punto físico,0,11.0,403700.0,36700.0,31.0,3.0,0.8491,7.7,0
745f0e636d1229a8,2022-12-30,732.0,Medellín,Ecommerce,Punto físico,0,14.0,184800.0,13200.0,40.0,1.0,0.8383,6.0,0
261243b42271ffda,2021-06-27,1283.0,Bucaramanga,Ecommerce,API,0,21.0,380100.0,18100.0,2.0,0.0,0.8448,5.4,0
21e4d0dcabf4b3b5,2020-12-22,1470.0,Bogotá,,Punto físico,1,5.0,62500.0,12500.0,44.0,1.0,0.7368,8.6,0
759add1f187a6987,2020-10-07,,Medellín,Natural,App,1,4.0,81200.0,20300.0,33.0,0.0,0.8898,7.3,0
564a718a268213ff,2020-07-23,1622.0,Barranquilla,Natural,Punto físico,0,3.0,34800.0,,19.0,0.0,0.7617,10.0,0
57e64c22f12c5375,2019-09-25,,Bogotá,Natural,Punto físico,0,3.0,34554000.0,11200.0,5.0,,0.8569,10.0,0
73f81acb53a70705,2022-07-15,900.0,Medellín,Ecommerce,,0,20.0,146000.0,7300.0,55.0,0.0,,5.3,0
109c531213293009,2019-02-21,2140.0,Barranquilla,Ecommerce,App,0,26.0,527800.0,20300.0,69.0,2.0,0.905,4.6,0
1e320753cde0b4a6,2023-12-06,,Medellín,Ecommerce,Web,0,25.0,365000.0,14600.0,8.0,,0.8613,5.1,0
f259ba3335a4dc62,2023-05-27,584.0,Bogotá,Empresa,Web,0,11.0,397100.0,36100.0,34.0,1.0,0.7454,7.8,1
6a8f39febea02658,2023-09-16,472.0,Medellín,,Web,0,4.0,,8600.0,15.0,2.0,0.8645,4.9,1
b061ea249d3ca09f,20200108,1819.0,Barranquilla,Natural,Web,0,4.0,36400.0,9100.0,17.0,2.0,0.9575,9.2,0
3502e054663eab0c,2022-08-02,882.0,,Ecommerce,App,0,23.0,524400.0,22800.0,25.0,2.0,0.8343,2.6,0
847fb7d1b4dd2647,2020-10-19,,Barranquilla,Empresa,Punto físico,1,12.0,423600.0,35300.0,43.0,1.0,0.8277,5.5,1
b7e4e750618d1e8d,2023-01-06,725.0,Bogotá,,Punto físico,0,4.0,58000.0,14500.0,36.0,0.0,0.8519,,0
eda2d781235b1f2b,2020-11-07,,Bogotá,Natural,Punto físico,0,5.0,43000.0,8600.0,127.0,0.0,0.9855,6.1,0
e13494086a60f41a,2019-11-25,1863.0,Medellín,Ecommerce,App,0,13.0,182000.0,,65.0,1.0,0.7497,3.8,1
4e3d06a9084082d1,2020-01-16,1811.0,Medellín,Natural,Web,0,4.0,45600.0,11400.0,26.0,0.0,0.7516,7.1,0
7ab69713c4b05652,2022-06-02,943.0,Cartagena,,Punto físico,0,1.0,11700.0,11700.0,62.0,2.0,1.0,5.8,1
0401ddc74054b3e8,2019-12-16,1842.0,Bogotá,Ecommerce,Web,0,17.0,462400.0,27200.0,12.0,1.0,0.961,8.5,0
d1208191237a53d5,2020-04-19,1717.0,Medellín,,Punto físico,0,24.0,460800.0,19200.0,22.0,2.0,0.8725,3.4,0
